Id	LotArea	paved_street	Alley	regular_lot_shape	level_land_contour	gentle_land_slope	one_family_building	YearBuilt	YearRemodAdd	BsmtFinSF1	BsmtFinSF2	BsmtUnfSF	TotalBsmtSF	central_air	1stFlrSF	2ndFlrSF	LowQualFinSF	GrLivArea	BsmtFullBath	BsmtHalfBath	FullBath	HalfBath	BedroomAbvGr	KitchenAbvGr	TotRmsAbvGrd	Fireplaces	GarageCars	GarageArea	paved_driveway	WoodDeckSF	OpenPorchSF	EnclosedPorch	3SsnPorch	ScreenPorch	PoolArea	MiscVal	YrSold	SalePrice
638	6000	1	0	1	1	1	0	1954	1954	0	0	811	811	1	811	576	0	1387	0	0	2	0	3	2	7	0	1	256	1	0	0	0	0	0	0	0	2009	93000
639	8777	1	0	1	1	1	1	1910	1950	0	0	796	796	1	796	0	0	796	0	0	1	0	2	1	4	0	0	0	0	328	0	164	0	0	0	0	2008	85000
640	3982	1	0	1	1	1	0	2006	2006	1154	0	366	1520	1	1567	0	0	1567	1	0	2	0	1	1	7	1	3	648	1	312	0	0	0	0	0	0	2006	264561
641	12677	1	0	0	1	1	0	2003	2004	1218	0	300	1518	1	1518	0	0	1518	0	0	1	1	1	1	6	1	2	588	1	185	140	0	0	0	0	0	2008	274000
642	7050	1	0	1	1	1	1	2001	2001	738	0	319	1057	1	1057	872	0	1929	1	0	2	1	3	1	7	1	2	650	1	0	235	0	0	0	0	0	2007	226000
643	13860	1	0	1	1	1	1	1972	1995	1410	0	542	1952	1	2000	704	0	2704	1	0	2	1	4	1	9	3	2	538	1	269	111	0	0	0	0	0	2009	345000
644	10793	1	0	1	1	1	1	1969	1969	493	287	0	780	1	780	840	0	1620	0	0	2	1	4	1	7	0	2	462	1	208	0	0	0	0	0	0	2007	152000
645	9187	1	0	1	1	1	1	2009	2009	1121	0	645	1766	1	1766	0	0	1766	1	0	2	1	2	1	7	1	3	478	1	195	130	0	0	0	0	0	2009	370878
646	10530	1	0	0	1	1	1	1971	1971	282	35	664	981	1	981	0	0	981	1	0	1	1	3	1	5	0	2	576	1	0	312	40	0	0	0	0	2007	143250
647	7200	1	0	1	1	1	1	1950	1950	0	0	0	0	1	1048	0	0	1048	0	0	1	0	3	1	7	0	2	420	1	0	27	0	0	0	0	0	2008	98300
648	10452	1	0	0	1	1	1	1953	1953	500	0	594	1094	1	1094	0	0	1094	0	0	1	0	3	1	5	2	2	495	1	0	0	0	0	287	0	0	2008	155000
649	7700	1	0	1	1	1	1	1966	1966	0	0	756	756	1	1051	788	0	1839	0	0	1	1	4	1	7	1	2	442	1	0	124	216	0	0	0	0	2010	155000
650	1936	1	0	1	1	1	0	1970	1970	131	499	0	630	1	630	0	0	630	1	0	1	0	1	1	3	0	0	0	1	0	0	0	0	0	0	0	2007	84500
651	8125	1	0	1	1	1	1	2007	2007	0	0	813	813	1	822	843	0	1665	0	0	2	1	3	1	7	0	2	562	1	0	0	0	0	0	0	0	2008	205950
652	9084	1	0	1	1	1	1	1940	1950	0	0	755	755	1	755	755	0	1510	1	0	1	0	4	1	7	1	1	296	0	120	0	0	0	0	0	0	2009	108000
653	8750	1	0	1	1	1	1	1996	1996	0	0	880	880	1	909	807	0	1716	0	0	2	1	2	1	7	1	2	512	1	0	120	0	0	0	0	0	2009	191000
654	10320	1	1	1	1	1	1	1906	1995	0	0	756	756	1	756	713	0	1469	0	0	1	0	3	1	7	0	1	216	1	57	0	239	0	0	0	0	2008	135000
655	10437	1	0	0	1	1	1	1995	1995	1696	0	413	2109	1	2113	0	0	2113	1	0	2	1	2	1	7	1	3	839	1	236	46	0	0	0	0	0	2008	350000
656	1680	1	0	1	1	1	0	1971	1971	0	0	525	525	1	525	567	0	1092	0	0	1	1	3	1	6	0	1	264	1	0	0	0	0	0	0	0	2010	88000
657	10007	1	0	0	1	1	1	1959	2006	806	0	247	1053	1	1053	0	0	1053	1	0	1	1	3	1	5	0	1	312	1	0	0	0	0	0	0	0	2008	145500
658	7200	1	0	1	0	0	1	1931	2000	0	0	776	776	1	851	651	0	1502	0	0	1	1	3	1	6	1	1	270	0	0	0	112	0	0	0	0	2008	149000
659	17503	1	0	1	1	1	1	1948	1950	0	0	912	912	1	912	546	0	1458	0	1	1	0	3	1	6	1	1	330	1	192	0	0	0	0	0	0	2010	97500
660	9937	1	0	1	1	1	1	1964	1999	637	0	849	1486	1	1486	0	0	1486	1	0	1	0	3	1	7	0	2	480	1	0	0	0	0	0	0	0	2009	167000
661	12384	1	0	1	1	1	1	1976	1976	0	0	793	793	1	1142	793	0	1935	0	0	2	1	3	1	7	1	2	550	1	0	113	252	0	0	0	0	2007	197900
662	46589	1	0	0	1	1	1	1994	2005	1361	180	88	1629	1	1686	762	0	2448	1	0	2	1	4	1	8	1	3	711	1	517	76	0	0	0	0	0	2009	402000
663	13560	1	0	1	1	1	1	1968	1968	0	0	1392	1392	1	1392	0	0	1392	1	0	1	0	2	1	5	2	2	576	1	0	0	240	0	0	0	0	2009	110000
664	10012	1	0	1	1	1	1	1972	1972	920	180	38	1138	1	1181	0	0	1181	1	0	2	0	3	1	6	0	2	588	1	0	0	180	0	0	0	0	2008	137500
665	20896	1	0	0	1	1	1	2005	2006	1721	0	356	2077	1	2097	0	0	2097	1	0	1	1	1	1	8	1	3	1134	1	192	267	0	0	0	0	0	2006	423000
666	11194	1	0	0	1	1	1	2000	2000	0	0	1406	1406	1	1454	482	0	1936	0	0	2	1	3	1	7	1	2	504	1	188	124	0	0	0	0	0	2006	230500
667	18450	1	0	0	1	1	1	1965	1979	187	723	111	1021	1	1465	915	0	2380	0	0	2	1	3	1	7	1	2	596	1	0	265	0	0	0	0	0	2007	129000
668	8125	1	0	1	1	1	1	1994	1998	1138	0	270	1408	1	1679	0	0	1679	1	0	2	0	3	1	7	1	2	575	1	224	42	0	0	0	0	0	2008	193500
669	14175	1	0	1	0	0	1	1956	1987	988	0	200	1188	1	1437	0	0	1437	1	0	1	1	3	1	6	1	2	576	1	304	0	0	0	0	0	0	2006	168000
670	11600	1	0	1	1	1	1	1922	1950	0	0	700	700	1	1180	0	0	1180	0	0	1	0	2	1	5	1	1	252	1	0	0	67	0	0	0	0	2006	137500
671	8633	1	0	1	1	1	1	2005	2005	193	0	545	738	1	738	738	0	1476	1	0	2	1	3	1	7	0	2	540	1	100	35	0	0	0	0	0	2009	173500
672	6629	1	0	1	1	1	1	1925	1950	551	0	121	672	0	697	672	0	1369	1	0	2	0	3	1	6	0	1	300	1	147	0	0	0	0	0	0	2009	103600
673	11250	1	0	0	1	1	1	1977	1977	767	0	441	1208	1	1208	0	0	1208	1	0	1	1	3	1	6	1	2	546	1	198	42	0	0	0	0	0	2006	165000
674	14442	1	0	1	1	1	1	1957	2004	1186	0	291	1477	1	1839	0	0	1839	1	0	2	0	3	1	7	2	2	416	1	0	87	0	0	200	0	0	2007	257500
675	9200	1	0	1	1	1	1	1965	1965	892	0	244	1136	1	1136	0	0	1136	1	0	1	0	3	1	5	1	1	384	1	426	0	0	0	0	0	0	2008	140000
676	2289	1	0	1	1	1	0	1978	1978	311	0	544	855	1	855	586	0	1441	0	0	2	1	3	1	7	1	2	440	1	28	0	0	0	0	0	0	2009	148500
677	9600	1	1	1	1	1	1	1900	1950	0	0	1095	1095	0	1095	679	0	1774	1	0	2	0	4	2	8	0	3	779	0	0	0	90	0	0	0	0	2006	87000
678	9022	1	0	1	1	1	1	1924	2006	0	0	768	768	1	792	0	0	792	0	0	1	0	2	1	5	0	1	240	0	316	0	120	0	0	0	0	2009	109500
679	11844	1	0	0	1	1	1	2008	2008	0	0	2046	2046	1	2046	0	0	2046	0	0	2	1	3	1	7	1	3	834	1	322	82	0	0	0	0	0	2009	372500
680	9945	1	0	0	1	1	1	1961	1961	827	0	161	988	1	988	0	0	988	1	0	1	0	3	1	5	0	2	572	1	0	0	0	0	0	0	0	2007	128500
681	8012	1	0	1	1	1	0	1980	1980	543	119	261	923	1	923	0	0	923	0	0	2	0	2	1	5	1	1	264	1	80	0	0	0	0	0	0	2010	143000
682	4500	1	1	0	0	1	1	1932	2000	182	0	611	793	1	848	672	0	1520	0	0	1	0	3	1	6	0	1	281	1	0	0	56	0	0	0	0	2009	159434
683	2887	1	0	1	0	1	1	1996	1997	1003	0	288	1291	1	1291	0	0	1291	1	0	1	0	2	1	6	1	2	431	1	307	0	0	0	0	0	0	2008	173000
684	11248	1	0	0	1	1	1	2002	2002	1059	0	567	1626	1	1668	0	0	1668	1	0	2	0	3	1	7	1	3	702	1	257	45	0	0	0	0	0	2007	285000
685	16770	1	0	0	1	1	1	1998	1998	0	0	1195	1195	1	1195	644	0	1839	0	0	2	1	4	1	7	0	2	486	1	0	81	0	0	0	0	0	2010	221000
686	5062	1	0	0	1	1	0	1984	1984	828	182	180	1190	1	1190	900	0	2090	1	0	2	0	3	1	6	1	2	577	1	219	0	0	0	0	0	0	2007	207500
687	10207	1	0	1	1	1	1	2007	2007	0	0	874	874	1	874	887	0	1761	0	0	3	0	3	1	7	0	2	578	1	144	105	0	0	0	0	0	2007	227875
688	5105	1	0	0	1	1	0	2004	2004	239	0	312	551	1	551	551	0	1102	0	0	2	1	2	1	4	0	2	480	1	0	60	0	0	0	0	0	2007	148800
689	8089	1	0	1	0	1	1	2007	2007	945	0	474	1419	1	1419	0	0	1419	1	0	2	0	2	1	7	1	2	567	1	140	0	0	0	0	0	0	2007	392000
690	7577	1	0	0	1	1	0	2005	2006	20	0	1342	1362	1	1362	0	0	1362	0	0	2	0	2	1	6	1	2	460	1	192	28	0	0	0	0	0	2007	194700
691	4426	1	0	1	1	1	0	2004	2004	697	0	151	848	1	848	0	0	848	1	0	1	0	1	1	3	1	2	420	1	149	0	0	0	0	0	0	2008	141000
692	21535	1	0	0	1	1	1	1994	1995	1455	0	989	2444	1	2444	1872	0	4316	0	1	3	1	4	1	10	2	3	832	1	382	50	0	0	0	0	0	2007	755000
693	26178	1	0	0	1	0	1	1989	1990	965	0	245	1210	1	1238	1281	0	2519	1	0	2	1	4	1	9	2	2	628	1	320	27	0	0	0	0	0	2006	335000
694	5400	1	0	1	1	0	1	1921	1968	0	0	1073	1073	1	1073	0	0	1073	0	0	1	0	2	1	4	0	1	326	1	0	0	112	0	0	0	0	2006	108480
695	6120	1	0	1	1	1	1	1936	1950	0	0	927	927	1	1067	472	0	1539	0	0	1	1	3	1	5	0	2	576	1	112	0	0	0	0	0	0	2009	141500
696	13811	1	0	0	1	1	1	1987	1987	980	40	92	1112	1	1137	0	0	1137	1	0	2	0	2	1	5	1	2	551	1	125	0	0	0	0	0	0	2006	176000
697	6000	1	0	1	1	1	1	1921	1950	616	0	0	616	1	616	0	0	616	0	0	1	0	2	1	4	0	1	205	1	0	0	129	0	0	0	0	2006	89000
698	6420	1	0	0	1	1	1	1952	1952	210	551	219	980	1	1148	0	0	1148	0	1	1	0	2	1	6	0	1	308	1	0	0	0	0	0	0	0	2006	123500
699	8450	1	0	1	1	1	1	1965	2009	553	117	224	894	1	894	0	0	894	1	0	1	0	3	1	5	1	1	336	1	416	144	0	0	0	0	0	2010	138500
700	4282	1	1	0	1	1	0	2004	2004	16	0	1375	1391	1	1391	0	0	1391	0	0	2	0	2	1	5	0	2	530	1	156	158	0	0	0	0	0	2008	196000
701	14331	1	0	1	1	1	1	2002	2002	1274	0	526	1800	1	1800	0	0	1800	1	0	2	0	3	1	7	1	3	765	1	270	78	0	0	0	0	0	2006	312500
702	9600	1	0	1	1	1	1	1969	1969	0	0	1164	1164	1	1164	0	0	1164	0	0	1	1	3	1	6	0	2	528	1	0	0	0	0	0	0	0	2006	140000
703	12438	1	0	0	1	1	1	2006	2006	0	0	1234	1234	1	1264	1312	0	2576	0	0	2	1	4	1	10	1	3	666	1	324	100	0	0	0	0	0	2006	361919
704	7630	1	0	1	1	1	0	1900	1996	0	0	360	360	1	1032	780	0	1812	0	0	2	0	4	2	8	1	2	672	0	344	0	40	0	0	0	0	2010	140000
705	8400	1	0	1	1	1	1	2004	2005	712	0	761	1473	1	1484	0	0	1484	1	0	2	0	3	1	7	0	2	606	1	0	35	0	144	0	0	0	2010	213000
706	5600	1	0	1	1	1	0	1930	1950	0	0	0	0	0	372	720	0	1092	0	0	2	0	3	2	7	0	0	0	0	0	0	0	0	0	0	3500	2010	55000
707	115149	1	0	0	0	0	1	1971	2002	1219	0	424	1643	1	1824	0	0	1824	1	0	2	0	2	1	5	2	2	739	1	380	48	0	0	0	0	0	2007	302000
708	6240	1	0	1	1	1	0	2006	2006	863	0	461	1324	1	1324	0	0	1324	1	0	2	0	2	1	6	1	2	550	1	192	38	0	0	0	0	0	2009	254000
709	9018	1	0	0	1	1	1	2007	2007	0	0	728	728	1	728	728	0	1456	0	0	2	1	3	1	8	1	2	400	1	100	24	0	0	0	0	0	2007	179540
710	7162	1	0	0	1	1	1	1966	1966	0	0	876	876	1	904	0	0	904	0	0	1	0	3	1	6	0	1	408	1	0	0	0	0	0	0	0	2008	109900
711	4130	1	0	0	1	1	1	1935	2003	0	0	270	270	1	729	0	0	729	0	0	1	0	2	1	5	0	0	0	0	0	0	0	0	0	0	0	2008	52000
712	8712	1	1	1	0	0	1	1900	1950	0	0	859	859	1	859	319	0	1178	0	0	1	0	2	1	7	0	1	384	0	68	0	98	0	0	0	0	2010	102776
713	4671	1	0	0	0	1	0	1988	1989	767	0	461	1228	1	1228	0	0	1228	1	0	2	0	2	1	5	1	2	472	1	168	120	0	0	0	0	0	2008	189000
714	9873	1	0	1	1	1	0	1970	1970	789	0	171	960	0	960	0	0	960	1	0	1	0	3	1	6	0	2	576	1	0	288	0	0	0	0	0	2006	129000
715	13517	1	0	0	1	1	1	1976	2005	533	0	192	725	1	725	754	0	1479	0	0	2	1	3	1	6	0	2	475	1	0	44	0	0	0	0	0	2010	130500
716	10140	1	0	1	1	1	1	1974	1974	0	0	1064	1064	1	1350	0	0	1350	0	0	2	0	3	1	7	1	2	478	1	0	0	0	0	0	0	0	2009	165000
717	10800	1	1	1	0	1	1	1890	1998	0	0	718	718	1	1576	978	0	2554	0	0	1	1	3	1	8	0	2	704	0	0	48	143	0	0	0	0	2007	159500
718	10000	1	0	1	1	1	1	1973	2000	1084	0	92	1176	1	1178	0	0	1178	0	1	1	1	3	1	5	1	2	439	1	224	0	0	0	0	0	0	2008	157000
719	10542	1	0	1	1	1	1	1993	1994	1173	0	138	1311	1	1325	1093	0	2418	1	0	2	1	3	1	9	1	3	983	1	250	154	216	0	0	0	0	2008	341000
720	9920	1	0	0	1	1	1	1969	1969	523	0	448	971	1	971	0	0	971	0	0	1	1	3	1	5	1	1	300	1	0	0	0	0	0	0	0	2006	128500
721	6563	1	0	0	0	0	1	1985	1985	1148	0	594	1742	1	1742	0	0	1742	1	0	2	0	2	1	5	1	2	564	1	114	28	234	0	0	0	0	2006	275000
722	4426	1	0	1	1	1	0	2004	2004	662	0	186	848	1	848	0	0	848	1	0	1	0	1	1	3	0	2	420	1	160	0	0	0	0	0	0	2010	143000
723	8120	1	0	1	1	1	1	1970	1970	191	0	673	864	1	864	0	0	864	0	0	1	0	3	1	5	0	2	463	1	0	0	0	0	0	0	0	2009	124500
724	8172	1	0	1	1	1	1	1954	1972	0	0	941	941	1	997	473	0	1470	0	0	2	0	4	1	7	0	1	548	1	0	0	0	0	156	0	0	2008	135000
725	13286	1	0	0	1	1	1	2007	2008	1234	0	464	1698	1	1698	0	0	1698	1	0	2	0	3	1	8	1	3	768	1	327	64	0	0	0	0	0	2009	320000
726	6960	1	0	1	1	1	1	1970	1970	375	239	250	864	1	864	0	0	864	0	0	1	0	3	1	5	0	2	660	1	96	0	0	0	0	0	500	2009	120500
727	21695	1	0	0	1	1	1	1988	2007	808	0	72	880	1	1680	0	0	1680	1	0	2	0	3	1	5	1	2	540	1	292	44	0	182	0	0	0	2009	222000
728	7314	1	0	1	1	1	1	2007	2007	724	0	508	1232	1	1232	0	0	1232	1	0	2	0	2	1	6	0	2	632	1	132	0	0	0	0	0	0	2009	194500
729	11475	1	0	1	1	1	0	1958	1958	0	0	1584	1584	1	1776	0	0	1776	1	0	2	0	4	2	9	0	3	888	1	0	25	0	0	0	0	0	2009	110000
730	6240	1	1	1	1	1	1	1925	1950	152	0	628	780	1	848	0	360	1208	0	0	1	0	2	1	5	0	2	539	1	0	23	112	0	0	0	0	2009	103000
731	5389	1	0	0	1	1	0	1995	1996	1180	0	415	1595	1	1616	0	0	1616	1	0	2	0	2	1	5	1	2	608	1	237	152	0	0	0	0	0	2010	236500
732	9590	1	0	0	1	1	1	2003	2003	786	0	82	868	1	1146	0	0	1146	1	0	2	0	3	1	6	1	2	438	1	160	22	0	0	0	0	0	2007	187500
733	11404	1	0	0	1	1	1	1998	1999	252	0	901	1153	1	1153	878	0	2031	0	0	2	1	3	1	8	1	2	541	1	192	84	0	0	0	0	0	2008	222500
734	10000	1	0	1	1	1	1	1961	1983	594	0	270	864	1	1144	0	0	1144	1	0	1	0	3	1	6	1	1	264	1	165	0	0	0	0	0	400	2009	131400
735	8978	1	0	0	1	1	1	1968	1968	0	0	948	948	1	948	0	0	948	0	0	1	0	3	1	6	0	1	300	1	147	0	0	0	0	0	0	2007	108000
736	10800	1	0	1	1	1	1	1914	1970	390	0	490	880	0	880	888	0	1768	0	0	1	1	2	1	6	2	2	320	0	0	341	0	0	0	0	0	2006	163000
737	8544	1	0	1	1	1	0	1950	1950	0	0	0	0	0	1040	0	0	1040	0	0	2	0	2	2	6	0	2	400	1	0	0	0	0	0	0	0	2006	93500
738	10463	1	0	0	0	1	1	2005	2005	0	0	893	893	1	901	900	0	1801	0	0	2	1	3	1	8	1	3	800	1	0	116	0	0	0	0	0	2006	239900
739	10800	1	0	1	1	1	0	1987	1988	1200	0	0	1200	1	1200	0	0	1200	3	0	3	0	3	1	5	0	0	0	1	120	0	0	0	0	0	0	2009	179000
740	9313	1	0	0	1	1	1	2004	2004	0	0	864	864	1	864	864	0	1728	0	0	2	1	3	1	7	0	2	572	1	187	56	0	0	0	0	0	2009	190000
741	9600	1	1	1	1	1	1	1910	2002	0	0	264	264	1	768	664	0	1432	0	0	2	0	2	1	7	0	2	360	1	270	0	112	0	0	0	0	2007	132000
742	6768	1	0	0	1	1	1	1961	1996	832	0	80	912	1	912	0	0	912	1	1	1	0	3	1	5	0	1	288	1	168	0	0	0	0	0	0	2008	142000
743	8450	1	0	1	1	1	1	2000	2001	0	0	1349	1349	1	1349	0	0	1349	0	0	2	0	3	1	6	0	2	539	1	120	55	0	0	0	0	0	2007	179000
744	12886	1	0	0	1	1	1	1963	1999	444	0	76	520	1	1464	0	0	1464	0	1	2	0	3	1	6	1	2	480	1	302	0	0	0	100	0	0	2009	175000
745	5395	1	0	0	0	1	0	1993	1993	733	0	604	1337	1	1337	0	0	1337	1	0	2	0	2	1	5	1	2	462	1	96	0	70	168	0	0	0	2008	180000
746	8963	1	0	0	1	1	1	1976	1996	575	80	487	1142	1	1175	1540	0	2715	0	1	3	1	4	1	11	2	2	831	1	0	204	0	0	0	0	0	2008	299800
747	8795	1	0	0	1	1	1	2000	2000	300	0	652	952	1	980	1276	0	2256	0	0	2	1	4	1	8	1	2	554	1	224	54	0	0	0	0	0	2009	236000
748	11700	1	1	0	1	1	1	1880	2003	0	0	1240	1240	0	1320	1320	0	2640	0	0	1	1	4	1	8	1	4	864	0	181	0	386	0	0	0	0	2009	265979
749	10593	1	0	0	1	1	1	1996	1996	919	0	801	1720	1	1720	0	0	1720	1	0	2	0	3	1	7	1	2	527	1	240	56	154	0	0	0	0	2010	260400
750	8405	1	0	1	1	1	1	1945	1950	0	0	0	0	0	1088	441	0	1529	0	0	2	0	4	1	9	0	1	240	0	92	0	185	0	0	0	0	2009	98000
751	8800	1	1	1	1	1	1	1910	2004	0	0	576	576	1	792	348	0	1140	0	0	1	0	3	1	7	0	0	0	0	0	160	0	0	0	0	0	2010	96500
752	7750	1	0	1	1	1	1	2003	2003	0	0	660	660	1	660	660	0	1320	0	0	2	1	3	1	6	0	2	400	1	0	48	0	0	0	0	0	2007	162000
753	9236	1	0	0	1	1	1	1997	1997	1200	0	279	1479	1	1494	0	0	1494	1	0	2	0	3	1	6	0	2	576	1	168	27	0	0	0	0	0	2006	217000
754	10240	1	0	1	1	1	1	2005	2005	0	0	1030	1030	1	1038	1060	0	2098	0	0	2	1	3	1	8	1	3	878	1	192	52	0	0	0	0	0	2006	275500
755	7930	1	0	1	1	1	1	1969	2005	439	472	115	1026	1	1026	0	0	1026	1	0	1	0	3	1	5	0	2	440	1	171	48	0	0	0	0	0	2009	156000
756	3230	1	1	1	1	1	0	1999	1999	381	0	348	729	1	742	729	0	1471	0	0	2	1	3	1	6	0	2	440	1	0	24	0	0	0	0	0	2009	172500
757	10769	1	0	0	1	1	1	2007	2007	20	0	846	866	1	866	902	0	1768	0	0	2	1	3	1	7	0	2	578	1	144	105	0	0	0	0	0	2009	212000
758	11616	1	0	0	1	1	1	1978	1978	438	0	234	672	1	672	714	0	1386	0	0	2	1	3	1	6	1	2	440	1	335	0	0	0	0	0	0	2010	158900
759	2280	1	1	1	1	1	0	1999	1999	549	0	195	744	1	757	744	0	1501	0	0	2	1	3	1	6	0	2	440	1	0	0	0	0	0	0	0	2008	179400
760	12257	1	0	0	1	1	1	1995	1995	56	64	1198	1318	1	1328	1203	0	2531	0	0	2	1	4	1	9	1	3	752	1	222	98	0	0	0	0	0	2007	290000
761	9100	1	0	1	1	1	1	1959	1959	612	0	252	864	1	864	0	0	864	0	0	1	0	2	1	5	0	1	300	1	0	0	0	0	0	0	450	2009	127500
762	6911	1	0	1	1	1	1	1924	1950	405	0	740	1145	1	1301	0	0	1301	0	0	1	0	2	1	5	0	2	440	1	0	0	0	0	0	0	0	2009	100000
763	8640	1	0	1	1	1	1	2009	2009	24	0	732	756	1	764	783	0	1547	0	0	2	1	3	1	7	0	2	614	1	169	45	0	0	0	0	0	2010	215200
764	9430	1	0	1	1	1	1	1999	1999	1163	0	89	1252	1	1268	1097	0	2365	1	0	2	1	3	1	8	1	3	856	1	0	128	0	0	180	0	0	2009	337000
765	9549	1	0	0	1	1	0	1995	1996	437	1057	0	1494	1	1494	0	0	1494	1	0	1	1	2	1	6	1	2	481	1	0	30	0	0	216	0	0	2006	270000
766	14587	1	0	0	1	1	1	2008	2008	0	0	1498	1498	1	1506	0	0	1506	0	0	2	0	2	1	6	1	2	592	1	0	174	0	0	0	0	0	2008	264132
767	10421	1	0	1	1	1	1	1988	1988	394	0	586	980	1	980	734	0	1714	0	0	2	1	3	1	7	1	2	496	1	228	66	156	0	0	0	500	2010	196500
768	12508	1	0	0	1	1	1	1940	1985	660	0	323	983	1	983	767	0	1750	1	0	2	0	4	1	7	0	1	423	1	245	0	156	0	0	0	1300	2008	160000
769	9100	1	0	1	1	1	1	2004	2005	24	0	1836	1860	1	1836	0	0	1836	0	0	2	0	3	1	8	1	2	484	1	120	33	0	0	0	0	0	2006	216837
770	53504	1	0	0	0	0	1	2003	2003	1416	0	234	1650	1	1690	1589	0	3279	1	0	3	1	4	1	12	1	3	841	1	503	36	0	0	210	0	0	2010	538000
771	7252	1	0	0	1	1	1	1982	1982	685	0	173	858	1	858	0	0	858	1	0	1	0	2	1	5	0	2	576	1	120	0	0	0	0	0	0	2009	134900
772	8877	1	0	1	1	1	1	1951	1951	836	0	0	836	1	1220	0	0	1220	0	0	1	0	2	1	6	0	2	396	1	0	0	0	0	0	0	0	2006	102000
773	7819	1	0	1	1	1	1	1976	1976	422	127	480	1029	1	1117	0	0	1117	1	0	1	0	3	1	6	1	2	672	1	144	0	0	0	0	0	0	2010	107000
774	10150	1	0	1	1	1	1	1958	1958	456	0	456	912	1	912	0	0	912	0	0	1	0	2	1	5	0	1	275	1	0	0	0	0	0	0	0	2007	114500
775	14226	1	0	1	1	1	1	2006	2006	0	0	1935	1935	1	1973	0	0	1973	0	0	2	0	3	1	9	1	3	895	1	315	45	0	0	0	0	0	2007	395000
776	4500	1	0	1	1	1	0	1998	1998	866	0	338	1204	1	1204	0	0	1204	1	0	2	0	2	1	5	0	2	412	1	0	247	0	0	0	0	0	2009	162000
777	11210	1	0	0	1	1	1	2005	2006	20	0	1594	1614	1	1614	0	0	1614	0	0	2	0	3	1	7	0	3	865	1	144	59	0	0	0	0	0	2006	221500
778	13350	1	0	0	1	1	1	1974	1974	762	0	102	864	1	894	0	0	894	1	0	1	0	3	1	5	1	2	440	1	241	0	0	0	0	0	0	2006	142500
779	8400	1	0	1	1	1	0	1977	1977	0	0	0	0	1	2020	0	0	2020	0	0	2	0	4	2	10	2	2	630	1	0	0	0	0	0	0	0	2007	144000
780	10530	1	0	1	1	1	0	1977	1977	975	0	0	975	1	1004	0	0	1004	1	0	1	0	2	1	4	0	2	504	1	0	0	0	0	0	0	0	2006	135000
781	7875	1	0	1	1	1	1	1995	1996	0	0	1237	1237	1	1253	0	0	1253	0	0	2	0	3	1	6	1	2	402	1	220	21	0	0	0	0	0	2007	176000
782	7153	1	0	1	1	1	1	1992	1992	387	0	374	761	1	810	793	0	1603	0	0	2	1	3	1	7	0	2	484	1	0	124	0	0	0	0	0	2006	175900
783	16285	1	0	0	1	1	1	2001	2002	0	0	1413	1413	1	1430	0	0	1430	0	0	2	0	3	1	6	0	2	605	1	0	33	0	0	0	0	0	2009	187100
784	9101	1	0	0	1	1	1	1978	1978	1097	0	0	1097	1	1110	0	0	1110	1	0	1	0	1	1	4	1	2	602	1	303	30	0	0	0	0	0	2009	165500
785	6300	1	1	1	1	1	1	1914	2001	0	0	742	742	1	742	742	0	1484	0	0	2	0	3	1	9	1	0	0	1	0	291	134	0	0	0	0	2008	128000
786	9790	1	0	1	1	1	1	1967	1967	251	630	491	1372	1	1342	0	0	1342	0	0	2	0	3	1	7	1	2	457	1	0	0	0	0	197	0	0	2009	161500
787	10800	1	0	1	1	1	1	1915	1950	686	0	0	686	1	966	686	0	1652	1	0	2	0	4	1	7	0	1	416	1	0	0	196	0	0	0	1200	2010	139000
788	10142	1	0	0	1	1	1	2004	2004	656	0	300	956	1	956	1128	0	2084	1	0	2	1	4	1	8	0	2	618	1	0	45	0	0	0	0	0	2010	233000
789	6000	1	0	1	1	1	1	1954	2000	0	0	901	901	1	901	0	0	901	0	0	1	0	2	1	4	0	1	281	1	0	0	0	0	0	0	0	2008	107900
790	12205	1	0	0	0	1	1	1966	2007	568	0	264	832	1	976	1111	0	2087	0	0	2	1	5	1	9	0	2	444	1	133	168	0	0	0	0	0	2007	187500
791	3182	1	0	1	1	1	0	2005	2006	16	0	1129	1145	1	1145	0	0	1145	0	0	2	0	2	1	5	1	2	397	1	100	16	0	0	0	0	0	2009	160200
792	11333	1	0	0	1	1	1	1976	1976	539	0	490	1029	1	1062	0	0	1062	1	0	1	0	3	1	5	2	2	539	1	120	0	0	0	0	0	0	2007	146800
793	9920	1	0	0	1	1	1	1996	1997	862	0	255	1117	1	1127	886	0	2013	1	0	2	1	3	1	8	1	2	455	1	180	130	0	0	0	0	0	2007	269790
794	9158	1	0	1	1	1	1	2007	2007	0	0	1496	1496	1	1496	0	0	1496	0	0	2	0	3	1	7	0	2	474	1	168	130	0	0	0	0	0	2007	225000
795	10832	1	0	0	1	1	1	1994	1996	0	0	712	712	1	1086	809	0	1895	0	0	2	1	3	1	7	1	2	409	1	143	46	0	0	0	0	500	2008	194500
796	8400	1	0	1	1	1	1	1980	1981	0	0	650	650	1	888	676	0	1564	0	0	2	1	3	1	7	1	2	476	1	0	50	0	0	204	0	0	2010	171000
797	8197	1	0	1	1	1	1	1977	1977	0	0	660	660	1	1285	0	0	1285	0	0	1	1	3	1	7	1	2	528	1	138	0	0	0	0	0	0	2007	143500
